"","0","0.05","0.1","0.15","0.2","0.25","0.3","0.35","0.4","0.45","0.5","0.55","0.6","0.65","0.7","0.75","0.8","0.85","0.9","0.95","1","p"
"V1",0.0562874252106042,0.0545666483942673,0.0543446898534651,0.0536131495215614,0.054153222798562,0.0534202615466381,0.0555737278256432,0.0520478894077589,0.054019464976825,0.0571924527204391,0.0551405813683886,0.0534220815831583,0.0517254512334705,0.0564210311700772,0.0540332714691856,0.0549585003377602,0.052988897833449,0.0581308061908969,0.0551258691108174,0.0545042942263249,0.0532690367309065,0
"V2",0.0409054623590196,0.0481452195373755,0.0522391308836381,0.0559389755035481,0.0627540972950444,0.0656585554899252,0.0698014161820994,0.0735609916342669,0.0766097428362161,0.0754588695630639,0.0826903724511777,0.0811165113802112,0.086098676966065,0.0879968280759522,0.0898347174860449,0.0957615460942194,0.0943278258832378,0.0976897590052463,0.100494737598096,0.103915288348248,0.104992475874811,0.05
"V3",0.0239330638350205,0.0388992300995874,0.045992714701566,0.0549037176891729,0.0597267972198564,0.0684591898135571,0.0737877326255735,0.0775944417112867,0.08294881597772,0.0861854578438441,0.0900765793313932,0.0963369006867573,0.100512567354319,0.105309154586004,0.109139987456628,0.106674086620277,0.113523249657635,0.117052296255223,0.12041618462329,0.12434514156687,0.128096660986562,0.1
"V4",0.00931788771218651,0.02982315378609,0.0372861994028536,0.0491041004079151,0.05769243354448,0.0665581512576583,0.0754149927614272,0.0801088828461972,0.0864145280221373,0.0918208950440156,0.0973150498660857,0.101632813936974,0.107341014064283,0.111047861533889,0.117253850316279,0.122914145805965,0.129155148233084,0.132816298601225,0.136737592469927,0.142805855135334,0.144485020537284,0.15
"V5",-0.00668689696762209,0.0132390280768154,0.0316395486907883,0.0440905142072071,0.0502387260934575,0.0652367297082644,0.0710985932861569,0.0789241341698771,0.0853546213169647,0.0925173205454426,0.0984623483114041,0.10747861152691,0.11178228131276,0.121476421349439,0.124360288689437,0.130312211916748,0.13489439831847,0.137370510582028,0.147036823721868,0.150060831004394,0.155226280000173,0.2
"V6",-0.0203071144082605,0.0068033641175022,0.0209911158283404,0.032250902040218,0.0458120408289938,0.0581217612040295,0.0684387072208574,0.0770476764546248,0.0837551199388707,0.0927557297158527,0.100051744073386,0.108748070430409,0.116425262356433,0.119337644416708,0.127234900541083,0.134896271958482,0.139121161461791,0.148184739859206,0.151979630888937,0.156896103936016,0.165031489219016,0.25
"V7",-0.039698861023526,-0.0087644990570044,0.00880204118534705,0.0255832213182101,0.038356455024546,0.0500282575297834,0.0602582213407557,0.0707240855769946,0.0803338603239432,0.0890083052946142,0.0991892139130864,0.109577197603708,0.117705985573104,0.124435772752864,0.130354882215729,0.137947586154824,0.147198470911251,0.152036220954846,0.15622132688196,0.163966626543303,0.169200660357826,0.3
"V8",-0.0558599302120477,-0.0250721758162528,-0.00517618231767849,0.0122222878144357,0.0297686201685751,0.0406064134629036,0.0563996336255278,0.0668931983433404,0.078172645120767,0.0880119249829277,0.0979403634681874,0.105075056695622,0.115312977067269,0.123415159628531,0.130326266149586,0.139060464037878,0.147751943692591,0.15434961793284,0.160689730136284,0.167984242697736,0.174692284948508,0.35
"V9",-0.0745527220009341,-0.0406093595599256,-0.0190195081697754,0.00166905682115395,0.0199826681867807,0.0320802212449347,0.0472930040206299,0.0629898827678674,0.0717941779477585,0.0832681243880132,0.0946737866096661,0.104516331834883,0.112045109190275,0.123566155767145,0.129521457878161,0.138652081373336,0.147906025620466,0.155272112934005,0.164544086603901,0.169656543214375,0.178711859148362,0.4
"V10",-0.0924435025575722,-0.0573789418753361,-0.0326912843745915,-0.00907083077950267,0.00657716853844904,0.0240035334742606,0.0371182162738376,0.0497201339663559,0.0634198935195092,0.0787170321366365,0.0870540792370827,0.0988478423850414,0.109067849084732,0.121038051518169,0.127617550451871,0.142188335991743,0.14722439504648,0.155013361685614,0.16338860622931,0.171247296025412,0.180388402874597,0.45
"V11",-0.117436470510124,-0.0745960954465895,-0.0462403179945984,-0.0241154525958315,-0.00342024038643392,0.0129070021319144,0.0313494575160552,0.0451393084543374,0.0569545230076932,0.0711417763675723,0.0837022842951116,0.0927988203277015,0.104568908578403,0.11402271490843,0.125308050500673,0.137453746438091,0.148188829112072,0.154504514548456,0.159743966408775,0.168190453266172,0.178232464075072,0.5
"V12",-0.137476893206018,-0.093762676065185,-0.0634701028008021,-0.0387264030843761,-0.0185435109274958,-0.000841103432155519,0.0170651690484146,0.0354233830070194,0.0496621675617934,0.0614603523508534,0.0760051465557002,0.087463642548818,0.0998820847901495,0.108960672025022,0.120117481910887,0.132780504644105,0.141363786299017,0.153370438122679,0.158148216860654,0.167013233701195,0.179031168291653,0.55
"V13",-0.158611368154232,-0.113447288125609,-0.0824581644882091,-0.0558835930944128,-0.0335532771409768,-0.0116952898877999,0.00555136522287805,0.0237272046077326,0.0383064783798625,0.0512513248264477,0.0655618671858015,0.0804053390766301,0.0914355792245155,0.10374184931366,0.117400396311837,0.126191524910688,0.139286525615111,0.146911133444487,0.158616124859042,0.164714875106208,0.177720878675261,0.6
"V14",-0.185153486421246,-0.136477069448195,-0.100092057480603,-0.0740744630966771,-0.0461075161804731,-0.0267294041450812,-0.00722710149741566,0.0104503973198329,0.0269352676025426,0.0432862177090383,0.0564843699573477,0.072708123409723,0.0840752558520057,0.0959676832518053,0.109763730279081,0.123490335753861,0.13169722153943,0.142693763533828,0.153917169111373,0.164277163346699,0.176610465042224,0.65
"V15",-0.212364503070672,-0.160639911556342,-0.122357374692027,-0.0947597089188638,-0.065270053160022,-0.0441371110972368,-0.0223455324149985,-0.00415941787883503,0.0156935911405168,0.0280332296905951,0.0471360887675297,0.0628253892479009,0.077980043549055,0.0890882357725223,0.102834152651705,0.114000448962457,0.124450253104706,0.137548968356975,0.148863881845841,0.160228089348166,0.168784597908264,0.7
"V16",-0.244261704306346,-0.188275341260347,-0.14833772281393,-0.114576194697344,-0.0859021245056884,-0.065337918007616,-0.0399607896451179,-0.0193739016330505,-0.00110345314941955,0.0153822972189213,0.0326771487744711,0.0493789176668706,0.0646029931293308,0.0778968364223956,0.0891211695114422,0.105734882811523,0.119161721848401,0.126938049347688,0.141376475511156,0.154022855110684,0.163722883740581,0.75
"V17",-0.280499184001359,-0.218959033121449,-0.174838282827725,-0.137538086089506,-0.109375677352298,-0.0837161396187754,-0.0583131323212349,-0.0394444235496086,-0.0180969265944642,5.99158264432294e-06,0.017902370250462,0.0329730763365841,0.0512190908634005,0.065591520747557,0.0807540361549596,0.0932260515712415,0.108354121370607,0.119441861035836,0.134442977504787,0.144157048859206,0.154944637856277,0.8
"V18",-0.32246184752099,-0.256091812484915,-0.208537265533312,-0.169154655825758,-0.136739785730149,-0.10933930943766,-0.0830505365902485,-0.0603070826495666,-0.0409328343727497,-0.0214069850828344,-0.000842884478965698,0.0141088431166976,0.0332887020469341,0.0480082142559273,0.0638384221570622,0.0797988063325096,0.0949478905994136,0.106055592654348,0.118555966003852,0.132667709596321,0.144020592346237,0.85
"V19",-0.377225778940556,-0.302922144800552,-0.247448309004377,-0.206229385994763,-0.172517475920288,-0.138894540123329,-0.113508683413124,-0.0901505748743574,-0.0643077538611125,-0.0439062080195778,-0.0270092478610026,-0.00586262571756358,0.00933520234989435,0.0267768045455291,0.0425975042949862,0.0588519437116412,0.0758490188856183,0.089271500522517,0.103500348620812,0.115824113570338,0.132424105111258,0.9
"V20",-0.446423533240296,-0.359983392395639,-0.29913436915985,-0.252258352783486,-0.21509647525762,-0.18054022099591,-0.154049786371595,-0.125541358120032,-0.100162990968452,-0.0802987497586862,-0.0574188072575867,-0.040364623850964,-0.0192441220746742,-0.000443612102843867,0.014212224138361,0.0327732217407118,0.0516634549285636,0.0661239750869397,0.0784559252549118,0.0913229709104917,0.105006374185711,0.95
"V21",-0.544826904947378,-0.44670824346782,-0.377909611047269,-0.32402963439107,-0.281496457255395,-0.24717612937612,-0.211452113376324,-0.183795545833078,-0.158937104690822,-0.138793587721803,-0.116324869859632,-0.0949382301125353,-0.0755308561941941,-0.0581620693675746,-0.0401128255810954,-0.0221947817302673,-0.0102621444148985,0.0100204874438878,0.0255907429505301,0.0410681996029308,0.055333012106976,1
